Year,Month,Average
2017      ,6         ,2.3100
2017      ,7         ,3.4000
2017      ,8         ,4.6700
2017      ,9         ,0.2600
2017      ,10        ,1.8000
2017      ,11        ,2.0100
2017      ,12        ,3.5700
2018      ,1         ,2.2000
2018      ,2         ,9.4500
2018      ,3         ,3.4900
2018      ,4         ,4.5000
2018      ,5         ,4.1100
2018      ,6         ,1.9300
2018      ,7         ,1.7700
2018      ,8         ,5.8300
2018      ,9         ,5.0900
2018      ,10        ,4.4200
2018      ,11        ,4.4200
2018      ,12        ,3.7100
2019      ,1         ,4.6200
2019      ,2         ,10.0500
2019      ,3         ,3.7400
2019      ,4         ,5.7200
2019      ,5         ,6.7200
2019      ,6         ,7.9400
2019      ,7         ,3.9300
2019      ,8         ,3.9700
2019      ,9         ,1.1500
2019      ,10        ,8.8400
2019      ,11        ,5.3000
2019      ,12        ,2.2200
2020      ,1         ,5.1100
2020      ,2         ,4.6200
2020      ,3         ,5.8600
2020      ,4         ,3.3300
2020      ,5         ,4.5900
2020      ,6         ,3.3400
2020      ,7         ,4.0400
2020      ,8         ,5.4400
2020      ,9         ,4.1700
2020      ,10        ,6.7700
2020      ,11        ,2.5700
2020      ,12        ,2.6300
2021      ,1         ,4.1800
2021      ,2         ,1.9500
2021      ,3         ,5.4600
2021      ,4         ,5.2300
2021      ,5         ,3.0600
2021      ,6         ,4.4200
2021      ,7         ,4.0800
2021      ,8         ,2.1900
2021      ,9         ,2.8300
2021      ,10        ,7.3200
2021      ,11        ,2.3500
2021      ,12        ,5.3000
2022      ,1         ,5.6000
2022      ,2         ,3.8000
2022      ,3         ,3.5400
2022      ,4         ,6.6000
2022      ,5         ,5.7500
2022      ,6         ,1.4400
2022      ,7         ,3.8500
2022      ,8         ,3.4900
2022      ,9         ,0.6100
2022      ,10        ,1.9100
2022      ,11        ,3.0400
2022      ,12        ,5.2500
2023      ,1         ,9.6500
2023      ,2         ,4.6100
2023      ,3         ,7.9700
2023      ,4         ,3.8400
2023      ,5         ,1.6000
2023      ,6         ,0.3600
2023      ,7         ,5.0000
2023      ,8         ,4.6700
2023      ,9         ,2.4400
2023      ,10        ,3.7400
2023      ,11        ,1.5300
2023      ,12        ,1.7000
2024      ,1         ,7.9100
2024      ,2         ,1.4500
2024      ,3         ,2.1300
2024      ,4         ,2.7500
2024      ,5         ,9.8300
