Year,Month,Average
2017      ,12        ,0.2000
2018      ,1         ,1.7300
2018      ,2         ,2.9600
2018      ,3         ,3.5500
2018      ,4         ,0.3700
2018      ,5         ,2.6800
2018      ,6         ,4.8600
2018      ,7         ,1.1200
2018      ,8         ,3.2400
2018      ,9         ,1.0400
2018      ,10        ,5.8200
2018      ,11        ,2.5400
2018      ,12        ,4.1100
2019      ,1         ,1.8100
2019      ,2         ,1.8600
2019      ,3         ,3.8600
2019      ,4         ,4.5400
2019      ,5         ,4.4900
2019      ,6         ,5.5500
2019      ,7         ,3.6600
2019      ,8         ,4.7200
2019      ,9         ,2.7200
2019      ,10        ,4.2500
2019      ,11        ,1.9600
2019      ,12        ,1.6300
2020      ,1         ,4.1000
2020      ,2         ,2.0100
2020      ,3         ,5.6400
2020      ,4         ,4.5400
2020      ,5         ,3.2600
2020      ,6         ,6.3500
2020      ,7         ,4.1500
2020      ,8         ,4.5200
2020      ,9         ,3.9900
2020      ,10        ,1.9300
2020      ,11        ,2.2500
2020      ,12        ,0.6500
2021      ,1         ,2.6500
2021      ,2         ,0.4800
2021      ,3         ,5.6900
2021      ,4         ,6.1700
2021      ,5         ,4.6600
2021      ,6         ,12.3400
2021      ,7         ,4.4700
2021      ,8         ,1.4300
2021      ,9         ,2.0100
2021      ,10        ,6.5800
2021      ,11        ,0.8200
2021      ,12        ,1.2200
2022      ,1         ,0.7100
2022      ,2         ,1.3400
2022      ,3         ,3.8400
2022      ,4         ,4.5100
2022      ,5         ,4.9900
2022      ,6         ,1.5900
2022      ,7         ,2.0700
2022      ,8         ,1.4300
2022      ,9         ,1.5400
2022      ,10        ,3.3500
2022      ,11        ,2.2000
2022      ,12        ,1.1000
2023      ,1         ,1.2400
2023      ,2         ,2.4600
2023      ,3         ,2.4000
2023      ,4         ,0.5500
2023      ,5         ,1.5600
2023      ,6         ,2.8200
2023      ,7         ,3.4300
2023      ,8         ,4.2100
2023      ,9         ,0.2000
2023      ,10        ,2.4500
2023      ,11        ,0.9100
2023      ,12        ,2.3300
2024      ,1         ,2.3300
2024      ,2         ,0.1200
2024      ,3         ,2.8800
2024      ,4         ,3.9100
2024      ,5         ,2.8200
