Year      Month     Average
2017      10        6.8800
2017      11        1.4500
2017      12        0.1200
2018      1         1.0800
2018      2         3.5300
2018      3         3.1800
2018      4         0.4900
2018      5         2.4100
2018      6         2.2600
2018      7         1.2800
2018      8         6.4600
2018      9         2.2300
2018      10        5.9200
2018      11        1.9800
2018      12        2.7000
2019      1         0.8100
2019      2         1.4900
2019      3         3.8400
2019      4         4.1900
2019      5         15.0600
2019      6         7.4100
2019      7         2.7000
2019      8         3.2400
2019      9         4.3900
2019      10        5.1300
2019      11        1.3900
2019      12        1.4100
2020      1         1.7100
2020      2         0.6400
2020      3         3.6100
2020      4         1.9600
2020      5         4.6400
2020      6         2.5600
2020      7         5.1000
2020      8         1.0800
2020      9         3.5700
2020      10        2.0000
2020      11        2.4300
2020      12        2.0500
2021      1         1.4900
2021      2         0.3000
2021      3         3.6900
2021      4         4.2900
2021      5         4.4000
2021      6         7.7100
2021      7         10.0300
2021      8         2.0800
2021      9         1.6900
2021      10        6.8000
2021      11        0.5700
2021      12        0.8400
2022      1         0.7500
2022      2         1.2200
2022      3         3.6800
2022      4         3.9100
2022      5         3.8600
2022      6         3.3800
2022      7         3.3600
2022      8         0.6900
2022      9         4.0800
2022      10        1.4800
2022      11        2.6800
2022      12        1.4200
2023      1         2.6000
2023      2         3.7700
2023      3         2.8800
2023      4         0.8800
2023      5         1.4800
2023      6         0.5100
2023      7         2.4200
2023      8         4.9300
2023      9         0.4100
2023      10        2.5200
2023      11        0.6200
2023      12        1.5200
2024      1         1.6500
2024      2         0.1600
2024      3         2.0400
2024      4         7.6500
2024      5         2.7700
