Year      Month     Average
2013      6         0.1907
2013      7         0.0926
2013      8         0.0845
2013      9         0.0927
2013      10        0.1768
2013      11        0.0697
2013      12        0.2668
2014      1         0.0542
2014      2         0.0671
2014      3         0.0932
2014      4         0.2633
2014      5         0.0726
2014      6         0.2097
2014      7         0.0626
2014      8         0.0839
2014      9         0.0733
2014      10        0.1490
2014      11        0.0753
2014      12        0.0781
2015      1         0.0813
2015      2         0.0829
2015      3         0.2442
2015      4         0.1777
2015      5         0.1845
2015      6         0.0590
2015      7         0.2619
2015      8         0.0703
2015      9         0.0420
2015      10        0.0581
2015      11        0.2940
2015      12        0.2219
2016      1         0.0545
2016      2         0.0700
2016      3         0.2668
2016      4         0.0897
2016      5         0.1352
2016      6         0.0423
2016      7         0.2484
2016      8         0.2358
2016      9         0.0323
2016      10        0.0061
2016      11        0.0977
2016      12        0.1874
2017      1         0.0645
2017      2         0.0589
2017      3         0.1787
2017      4         0.2530
2017      5         0.1452
2017      6         0.1390
2017      7         0.0555
2017      8         0.1000
2017      9         0.0353
2017      10        0.0813
2017      11        0.0427
2017      12        0.0984
2018      1         0.0832
2018      2         0.2971
2018      3         0.1423
2018      4         0.1903
2018      5         0.1432
2018      6         0.1717
2018      7         0.0561
2018      8         0.0884
2018      9         0.1530
2018      10        0.1181
2018      11        0.1580
2018      12        0.1390
2019      1         0.1274
2019      2         0.3579
2019      3         0.1632
2019      4         0.2080
2019      5         0.2261
2019      6         0.1833
2019      7         0.1729
2019      8         0.1394
2019      9         0.0143
2019      10        0.2223
2019      11        0.1660
2019      12        0.0781
2020      1         0.1594
2020      2         0.2293
2020      3         0.2552
2020      4         0.0967
2020      5         0.1716
2020      6         0.1780
2020      7         0.1139
2020      8         0.2303
2020      9         0.0950
2020      10        0.2710
2020      11        0.0823
2020      12        0.0771
2021      1         0.1394
2021      2         0.0704
2021      3         0.1448
2021      4         0.1807
2021      5         0.1590
2021      6         0.1340
2021      7         0.2313
2021      8         0.1113
2021      9         0.0830
2021      10        0.1623
2021      11        0.0623
2021      12        0.1194
2022      1         0.1729
2022      2         0.1807
2022      3         0.1219
2022      4         0.1893
2022      5         0.2461
2022      6         0.0863
2022      7         0.0629
2022      8         0.0935
2022      9         0.0353
2022      10        0.0381
2022      11        0.0723
2022      12        0.1410
2023      1         0.2248
2023      2         0.1357
2023      3         0.2616
2023      4         0.1013
2023      5         0.0816
2023      6         0.0247
2023      7         0.1287
2023      8         0.4416
2023      9         0.0567
2023      10        0.1119
2023      11        0.0311
