Year      Month     Average
2014      1         0.0619
2014      2         0.0329
2014      3         0.0906
2014      4         0.3763
2014      5         0.1377
2014      6         0.1777
2014      7         0.0742
2014      8         0.0861
2014      9         0.0660
2014      10        0.1229
2014      11        0.0700
2014      12        0.0706
2015      1         0.0726
2015      2         0.0425
2015      3         0.2190
2015      4         0.1890
2015      5         0.1829
2015      6         0.0783
2015      7         0.0977
2015      8         0.0742
2015      9         0.0130
2015      10        0.0829
2015      11        0.3417
2015      12        0.2913
2016      1         0.0477
2016      2         0.0683
2016      3         0.2458
2016      4         0.1043
2016      5         0.1613
2016      6         0.0703
2016      7         0.2097
2016      8         0.1948
2016      9         0.0520
2016      10        0.0432
2016      11        0.1360
2016      12        0.1635
2017      1         0.0655
2017      2         0.0504
2017      3         0.1877
2017      4         0.2333
2017      5         0.1706
2017      6         0.0770
2017      7         0.1097
2017      8         0.1506
2017      9         0.0087
2017      10        0.0581
2017      11        0.0670
2017      12        0.1152
2018      1         0.0710
2018      2         0.3375
2018      3         0.1126
2018      4         0.1500
2018      5         0.1326
2018      6         0.0643
2018      7         0.0571
2018      8         0.1881
2018      9         0.1697
2018      10        0.1426
2018      11        0.1473
2018      12        0.1197
2019      1         0.1490
2019      2         0.3589
2019      3         0.1206
2019      4         0.1907
2019      5         0.2168
2019      6         0.2647
2019      7         0.1268
2019      8         0.1281
2019      9         0.0383
2019      10        0.2852
2019      11        0.1767
2019      12        0.0716
2020      1         0.1648
2020      2         0.1593
2020      3         0.1890
2020      4         0.1110
2020      5         0.1481
2020      6         0.1113
2020      7         0.1303
2020      8         0.1755
2020      9         0.1390
2020      10        0.2184
2020      11        0.0857
2020      12        0.0848
2021      1         0.1348
2021      2         0.0696
2021      3         0.1761
2021      4         0.1743
2021      5         0.0987
2021      6         0.1473
2021      7         0.1316
2021      8         0.0706
2021      9         0.0943
2021      10        0.2361
2021      11        0.0783
2021      12        0.1710
2022      1         0.1806
2022      2         0.1357
2022      3         0.1142
2022      4         0.2200
2022      5         0.1855
2022      6         0.0480
2022      7         0.1242
2022      8         0.1126
2022      9         0.0203
2022      10        0.0616
2022      11        0.1013
2022      12        0.1694
2023      1         0.3113
2023      2         0.1646
2023      3         0.2571
2023      4         0.1280
2023      5         0.0516
2023      6         0.0120
2023      7         0.1613
2023      8         0.1506
2023      9         0.0813
2023      10        0.1206
2023      11        0.0411
