Year      Month     Average
2008      9         0.2580
2008      10        0.1200
2008      11        0.0333
2008      12        0.0406
2009      1         0.0003
2009      2         0.0175
2009      3         0.1310
2009      4         0.1433
2009      5         0.1206
2009      6         0.1380
2009      7         0.1568
2009      8         0.2481
2009      9         0.0610
2009      10        0.1361
2009      11        0.0863
2009      12        0.0255
2010      1         0.0077
2010      2         0.0296
2010      3         0.0910
2010      4         0.1200
2010      5         0.2113
2010      6         0.3127
2010      7         0.1416
2010      8         0.1632
2010      9         0.1430
2010      10        0.0365
2010      11        0.0563
2010      12        0.0068
2011      1         0.0110
2011      2         0.0196
2011      3         0.0477
2011      4         0.0943
2011      5         0.1161
2011      6         0.1643
2011      7         0.1503
2011      8         0.2129
2011      9         0.0450
2011      10        0.0029
2011      11        0.1303
2011      12        0.0971
2012      1         0.0052
2012      2         0.0886
2012      3         0.1335
2012      4         0.0697
2012      5         0.0803
2012      6         0.1393
2012      7         0.0123
2012      8         0.0545
2012      9         0.0437
2012      10        0.0665
2012      11        0.0623
2012      12        0.0229
2013      1         0.0245
2013      2         0.0200
2013      3         0.0768
2013      4         0.1300
2013      5         0.2281
2013      6         0.0567
2013      7         0.0487
2013      8         0.0494
2013      9         0.1280
2013      10        0.1539
2013      11        0.0827
2013      12        0.0116
2014      1         0.0019
2014      2         0.0229
2014      3         0.0206
2014      4         0.1683
2014      5         0.0868
2014      6         0.2920
2014      7         0.1465
2014      8         0.1790
2014      9         0.0600
2014      10        0.1684
2014      11        0.0093
2014      12        0.0374
2015      1         0.0284
2015      2         0.0264
2015      3         0.0468
2015      4         0.0923
2015      5         0.2984
2015      6         0.2050
2015      7         0.2310
2015      8         0.0558
2015      9         0.0620
2015      10        0.0368
2015      11        0.1427
2015      12        0.0794
2016      1         0.0229
2016      2         0.0207
2016      3         0.0232
2016      4         0.2000
2016      5         0.2152
2016      6         0.0663
2016      7         0.2071
2016      8         0.2352
2016      9         0.2767
2016      10        0.0529
2016      11        0.0183
2016      12        0.0384
2017      1         0.0339
2017      2         0.0025
2017      3         0.1003
2017      4         0.1780
2017      5         0.1061
2017      6         0.0777
2017      7         0.0681
2017      8         0.1010
2017      9         0.0647
2017      10        0.1332
2017      11        0.0157
2017      12        0.0035
2018      1         0.0161
2018      2         0.0293
2018      3         0.0168
2018      4         0.0230
2018      5         0.1074
2018      6         0.1310
2018      7         0.0329
2018      8         0.2571
2018      9         0.1077
2018      10        0.2116
2018      11        0.0183
2018      12        0.0926
2019      1         0.0203
2019      2         0.0632
2019      3         0.1074
2019      4         0.0893
2019      5         0.2506
2019      6         0.1867
2019      7         0.0845
2019      8         0.2181
2019      9         0.1640
2019      10        0.1035
2019      11        0.0237
2019      12        0.0355
2020      1         0.0361
2020      2         0.0176
2020      3         0.1039
2020      4         0.0997
2020      5         0.1203
2020      6         0.1337
2020      7         0.3748
2020      8         0.0503
2020      9         0.0673
2020      10        0.0116
2020      11        0.0823
2020      12        0.0174
2021      1         0.0813
2021      2         0.0011
2021      3         0.1045
2021      4         0.0930
2021      5         0.1532
2021      6         0.3063
2021      7         0.0539
2021      8         0.1177
2021      9         0.0263
2021      10        0.2016
2021      11        0.0440
2021      12        0.0068
2022      1         0.0090
2022      2         0.0004
2022      3         0.1045
2022      4         0.0683
2022      5         0.1652
2022      6         0.0960
2022      7         0.2490
2022      8         0.0684
2022      9         0.0673
2022      10        0.0381
2022      11        0.0960
2022      12        0.0239
2023      1         0.0303
2023      2         0.1139
2023      3         0.0516
2023      4         0.0697
2023      5         0.0713
2023      6         0.1240
2023      7         0.1271
2023      8         0.1984
2023      9         0.0353
2023      10        0.0577
2023      11        0.0463
2023      12        0.1074
2024      1         0.0294
2024      2         0.0048
2024      3         0.0600
2024      4         0.1777
2024      5         0.1245
