Year      Month     Average
2013      10        0.1048
2013      11        0.0733
2013      12        0.0406
2014      1         0.0145
2014      2         0.0339
2014      3         0.0381
2014      4         0.1430
2014      5         0.1165
2014      6         0.1143
2014      7         0.1123
2014      8         0.2087
2014      9         0.1877
2014      10        0.2213
2014      11        0.0380
2014      12        0.0352
2015      1         0.0439
2015      2         0.0361
2015      3         0.0639
2015      4         0.0750
2015      5         0.1545
2015      6         0.3107
2015      7         0.2797
2015      8         0.0661
2015      9         0.0527
2015      10        0.0432
2015      11        0.2237
2015      12        0.1652
2016      1         0.0187
2016      2         0.0062
2016      3         0.0474
2016      4         0.0577
2016      5         0.1377
2016      6         0.0383
2016      7         0.2545
2016      8         0.1890
2016      9         0.1197
2016      10        0.0487
2016      11        0.0353
2016      12        0.0432
2017      1         0.0326
2017      2         0.0321
2017      3         0.1187
2017      4         0.2340
2017      5         0.1410
2017      6         0.2547
2017      7         0.0752
2017      8         0.1326
2017      9         0.0053
2017      10        0.1090
2017      11        0.0203
2017      12        0.0142
2018      1         0.0419
2018      2         0.0968
2018      3         0.1261
2018      4         0.0190
2018      5         0.1110
2018      6         0.1870
2018      7         0.1061
2018      8         0.2065
2018      9         0.2210
2018      10        0.2139
2018      11        0.0800
2018      12        0.1168
2019      1         0.0571
2019      2         0.0418
2019      3         0.1206
2019      4         0.1527
2019      5         0.2281
2019      6         0.1953
2019      7         0.1548
2019      8         0.1035
2019      9         0.0850
2019      10        0.1039
2019      11        0.0793
2019      12        0.0494
2020      1         0.0790
2020      2         0.0414
2020      3         0.1761
2020      4         0.0887
2020      5         0.1081
2020      6         0.1440
2020      7         0.1410
2020      8         0.0187
2020      9         0.1113
2020      10        0.0506
2020      11        0.0827
2020      12        0.0403
2021      1         0.0439
2021      2         0.0146
2021      3         0.1429
2021      4         0.1633
2021      5         0.1197
2021      6         0.2077
2021      7         0.1677
2021      8         0.0435
2021      9         0.1053
2021      10        0.1897
2021      11        0.0147
2021      12        0.0329
2022      1         0.0323
2022      2         0.0379
2022      3         0.1239
2022      4         0.1430
2022      5         0.1819
2022      6         0.1050
2022      7         0.2500
2022      8         0.0258
2022      9         0.1103
2022      10        0.0923
2022      11        0.0583
2022      12        0.0681
2023      1         0.0281
2023      2         0.1371
2023      3         0.0690
2023      4         0.0147
2023      5         0.1271
2023      6         0.0450
2023      7         0.0471
2023      8         0.1765
2023      9         0.0223
2023      10        0.0629
2023      11        0.0123
2023      12        0.0697
2024      1         0.0797
2024      2         0.0038
2024      3         0.0706
2024      4         0.1983
2024      5         0.1303
