Year      Month     Average
2010      7         0.2132
2010      8         0.0629
2010      9         0.2950
2010      10        0.0242
2010      11        0.0867
2010      12        0.0239
2011      1         0.0035
2011      2         0.1121
2011      3         0.1213
2011      4         0.1260
2011      5         0.1513
2011      6         0.0867
2011      7         0.1494
2011      8         0.1035
2011      9         0.0857
2011      10        0.0265
2011      11        0.1783
2011      12        0.0852
2012      1         0.0023
2012      2         0.0907
2012      3         0.1881
2012      4         0.2533
2012      5         0.1216
2012      6         0.1117
2012      7         0.0168
2012      8         0.1726
2012      9         0.2223
2012      10        0.1442
2012      11        0.0523
2012      12        0.0261
2013      1         0.0652
2013      2         0.1011
2013      3         0.1168
2013      4         0.1753
2013      5         0.2171
2013      6         0.1897
2013      7         0.1177
2013      8         0.1177
2013      9         0.0580
2013      10        0.1442
2013      11        0.0460
2013      12        0.0323
2014      1         0.0142
2014      2         0.0029
2014      3         0.0429
2014      4         0.0397
2014      5         0.0665
2014      6         0.2220
2014      7         0.0694
2014      8         0.0439
2014      9         0.0767
2014      10        0.1687
2014      11        0.0333
2014      12        0.0581
2015      1         0.0206
2015      2         0.0186
2015      3         0.0674
2015      4         0.1067
2015      5         0.2645
2015      6         0.1693
2015      7         0.1110
2015      8         0.1694
2015      9         0.0483
2015      10        0.0487
2015      11        0.2470
2015      12        0.2703
2016      1         0.0168
2016      2         0.0121
2016      3         0.0732
2016      4         0.1393
2016      5         0.2271
2016      6         0.1460
2016      7         0.1823
2016      8         0.0726
2016      9         0.1757
2016      10        0.1532
2016      11        0.0233
2016      12        0.0277
2017      1         0.0800
2017      2         0.0068
2017      3         0.0732
2017      4         0.4033
2017      5         0.2461
2017      6         0.1433
2017      7         0.1055
2017      8         0.2287
2017      9         0.0647
2017      10        0.1400
2017      11        0.0123
2017      12        0.0248
2018      1         0.0235
2018      2         0.1418
2018      3         0.0677
2018      4         0.0450
2018      5         0.1377
2018      6         0.0797
2018      7         0.0671
2018      8         0.1826
2018      9         0.1063
2018      10        0.0810
2018      11        0.0687
2018      12        0.1068
2019      1         0.0548
2019      2         0.0832
2019      3         0.1029
2019      4         0.1810
2019      5         0.4803
2019      6         0.2050
2019      7         0.1900
2019      8         0.2342
2019      9         0.1667
2019      10        0.1687
2019      11        0.0663
2019      12        0.0484
2020      1         0.1168
2020      2         0.0866
2020      3         0.2119
2020      4         0.1190
2020      5         0.2700
2020      6         0.0517
2020      7         0.1500
2020      8         0.0687
2020      9         0.0097
2020      10        0.1110
2020      11        0.1080
2020      12        0.0500
2021      1         0.1700
2021      2         0.0118
2021      3         0.1626
2021      4         0.0827
2021      5         0.1603
2021      6         0.2553
2021      7         0.1890
2021      8         0.0865
2021      9         0.0447
2021      10        0.2265
2021      11        0.0357
2021      12        0.0413
2022      1         0.0184
2022      2         0.0518
2022      3         0.1271
2022      4         0.0937
2022      5         0.3010
2022      6         0.1150
2022      7         0.0306
2022      8         0.0652
2022      9         0.0253
2022      10        0.0916
2022      11        0.1090
2022      12        0.0632
2023      1         0.0529
2023      2         0.0786
2023      3         0.0713
2023      4         0.0287
2023      5         0.1439
2023      6         0.0867
2023      7         0.0723
2023      8         0.1406
2023      9         0.1620
2023      10        0.0623
2023      11        0.0520
2023      12        0.0797
2024      1         0.0684
2024      2         0.0334
2024      3         0.0906
2024      4         0.2370
2024      5         0.2061
